,file,type,conversation,speaker,filtered_transcript_2015,length_of_turn,direction_of_code_switches,first_cs_word,first_cs_word_eng_pos,word_length_eng,english_translation,english_wbw_translation,first_cs_word_zh,word_length_zh,first_cs_word_zh_pos,first_cs_word_eng_raw_freq,first_cs_word_zh_raw_freq,first_cs_word_eng_freq,first_cs_word_zh_freq,chinese_translation,chinese_wbw_translation,cs word en ch surprisal,cs word en wbw ch surprisal,cs word zh h5 surprisal,cs word zh wbw h5 surprisal
24229,NI22FBP_0101,Interview,-1,22,"['如果', 'starting', 'interested', 'right', 'i', 'think', '我', '只是', '因为', '看', '外表', '而已', 'starting', '我', 'interested', '的话']",16,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",starting,1,8,"if starting internet right i think, i just look at my internet because i look at the appearance",if starting interested right i think i'm just because i look at the appearance starting i interested if,开始,2,1,12440553,15768676,14.804674428480888,10.734153109029094,如果开始感兴趣的是，我认为我我只是看外表而已而已而已开始我,如果 我 认为 开始 感兴趣 的 我 只是 因为 看 外表 而已 开始 我 感兴趣 的 的话,15.93897176066067,15.93897176066067,12.40912219315745,11.126366303172885
24237,NI22FBP_0101,Interview,-1,22,"['呃', '这种', 'i', 'think', '要', '到', 'like', '很', 'final', 'stage']",10,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",i,2,1,"uh, this kind of i thinking is going to live stage","uh, this kind of i think arriving like very final stage",我,1,2,1701439641,86117888,7.709112883174069,8.284901701364609,我认为要要要到要要要要很最终阶段,呃 这种 我 认为 要 到 喜欢 很 最后 阶段,11.67305401659164,11.67305401659164,4.324580004489453,6.2382481050033585
24238,NI22FBP_0101,Interview,-1,22,"['要', 'like', '那种', '蛮', 'surprise', '的', '我', '不', '喜欢', '那种', '老']",11,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",like,2,4,i don't like the kind of old who want to like,want like that kind of surprise i don't like that kind of old,喜欢,2,1,280419611,2496210,10.310209703296197,13.393403425098672,要喜欢那那那蛮种的的我不喜欢那那老,要 喜欢 那种 蛮 惊喜 的 我 不 喜欢 那种 老,5.3891775682409575,9.580101124603857,8.864585384968306,8.864585384968306
24239,NI22FBP_0101,Interview,-1,22,"['套', '的', 'like', '就', '真的', '很']",6,"['man > eng', 'eng > man']",like,2,4,the like of the set is really very good,set like it's really very good,喜欢,2,1,280419611,2496210,10.310209703296197,13.393403425098672,套的喜欢就就真的,套 的 喜欢 就 真的 很,9.004743842954984,8.464622252608581,13.851379131846796,13.851379131846796
24241,NI22FBP_0101,Interview,-1,22,"['那种', '很', 'standard', '的']",4,"['man > eng', 'eng > man']",standard,0,8,that kind of standard,that kind of standard of,标准,2,0,32393249,10483225,13.424031869396083,11.323132032204908,那那种标准的,那种 很 标准 的,16.921330343723906,16.921330343723906,16.29039089338419,16.78909435205072
24243,NI22FBP_0101,Interview,-1,22,"['假花', '不要', 'actually', '花', 'okay', '花']",6,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",actually,2,8,do not take actually flower okay flowers,do not fake flowers actually flower okay flower,实际上,3,2,32871581,1715,13.40288419887134,23.900718443049342,假假花实际上是好的花,假花 不要 实际上 花好 的 花,11.096295213479536,10.076098872837107,11.980964860477988,12.494283141797982
24247,NI22FBP_0101,Interview,-1,22,"['是', 'like']",2,['man > eng'],like,2,4,it's like,yes like,喜欢,2,1,280419611,2496210,10.310209703296197,13.393403425098672,是喜欢,是 喜欢,3.759327695912419,9.848555103157558,14.607030406724775,14.607030406724775
24251,UI24MAZ_0104,Interview,-1,24,"['我', '蛮', '喜欢', 'oregon']",4,['man > eng'],oregon,0,6,i like oregon,i like it pretty oregon,俄勒冈州,4,0,5554601,0,15.96796985690441,34.64471130410952,俄勒冈州俄勒冈州,我蛮 喜欢 俄勒冈州,17.572833525549402,17.099495313236996,19.732926238455768,16.85748089258331
24254,UI24MAZ_0104,Interview,-1,24,"['他', '就是', 'reject', 'shop', '那', '一种', 'woodburn']",7,"['man > eng', 'eng > man', 'man > eng']",reject,1,6,he is the kind of woodburn of reject shop,he is the one reject shop which type woodburn,拒绝,2,1,4216773,1629444,16.365513780444296,14.008762963752485,他就是拒绝商店那那一种种,他 就是 拒绝 商店 那 一种 伍德 伯恩,17.141812026466532,17.983075035627518,16.863409205461448,16.863409205461448
24260,UI24MAZ_0104,Interview,-1,24,"['他', '讲', '知道', '你', '不是', 'go', 'for', 'work', 'then', '你', 'maybe', '讲', '说', '一个', '礼拜', '打', '一次', '假如', '是', '你', '有', '去', 'outing', '的话', '那个', '你', '用', '你', '自己', '的', 'personal', '的', '钱']",33,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",go,1,2,he said that you are not going for work then you maybe said a week if you go to outing once a week. if you go to outing,"he said that you are not go for work then you maybe talk about it once a week, if you go outing if you use your own, you use your own personal money",去,1,1,134429432,12861295,11.37094791373408,11.02817872538018,他讲知道不是是不不也许是你讲讲一个打一次次是你你你去去去去去去去的话的话那个那个你你用用用用你,他 讲 知道 你 不是 然后 去 上班 你 或许 讲 说 一个 礼拜 打 一次 假如 是 你 有 去 郊游 的话 那个 你 用 你 自己 的 个人 的 的 钱,7.350650871582768,10.791747157403643,7.869581218226264,8.357052573618367
24263,UI24MAZ_0104,Interview,-1,24,"['去', 'portland', '去', 'hillsburrow', '那些']",5,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",portland,0,8,go to portland and go to hillsburrow,go portland go hillsburrow those ones,波特兰,3,0,3190122,0,16.768041541970813,34.64471130410952,去波特兰去山堡堡那些那些,去 波特兰 去 希尔斯 伯罗 那些,18.130608506177655,17.80465892835045,17.99387960675614,17.99387960675614
24274,UI24MAZ_0104,Interview,-1,24,"['可能', '会', '会', '有', 'student', 'exchange', '那', '一种']",8,"['man > eng', 'eng > man']",student,0,7,there may be the one of student exchange,there may be student exchange which type,学生,2,0,27957538,10421601,13.636487725662764,11.331637713784886,可能可能会会学生交流那那那一种,可能 会会 有 学生 交流 那 一种,16.526105609598726,14.980161661476473,12.538776382315286,13.086163361598015
24280,UI24MAZ_0104,Interview,-1,24,"['我', '觉得', '我', '可能', '会', '回去', 'industry', '那', '一种']",9,"['man > eng', 'eng > man']",industry,0,8,i think i might go back to industry,i think i might go back industry which type,行业,2,0,30143313,5512314,13.527887055393691,12.250484663626269,我行业那回去那那那一一,我 觉得 我 可能 会 回去 行业 那 一种,18.068511704299926,17.976974979066878,19.696861061708002,16.233315850207497
24297,UI24MAZ_0104,Interview,-1,24,"['我们', '第一', '可能', '你', '先', '讲', 'market', '小']",8,"['man > eng', 'eng > man']",market,0,6,"first, we may talk about the small market first",we may talk first market small,市场,2,0,40774257,32679356,13.092066457208254,9.68283508679263,我们第一可能先先讲市场小,我们 第一 可能 你 先 讲 市场 小,15.63809941802177,15.78476752630319,16.61847148808426,16.61847148808426
24298,UI24MAZ_0104,Interview,-1,24,"['人家', 'usually', '是', 'constrain-']",4,"['man > eng', 'eng > man', 'man > eng']",usually,2,7,the usually is constrain-,family usually yes constrain-,通常,2,2,64197596,2160301,12.437205771265722,13.6019103941775,人家通常是限制 - ,人家 通常 是 约束,13.70856744989073,12.947511730195178,17.17910299468131,17.17910299468131
24302,UI24MAZ_0104,Interview,-1,24,"['一个', '他们', '的', '咖啡', '太热', 'then', '那个', '人', '不', '小心', '倒', '到']",12,"['man > eng', 'eng > man']",then,2,4,"a coffee is too hot, then that person accidentally fell to",a coffee is too hot then that person accidentally fell,然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,然后那个的太太咖啡太那个人不小心小心,一个 他们 的 咖啡 太热 然后 那个 人 不 小心 倒 到,9.624650837898772,9.74343767148699,5.862072967538314,8.140305734632824
24311,UI24MAZ_0104,Interview,-1,24,"['你', 'send', 'email', '过去', '太', '大', '的', 'large', 'file', '他', '就', '会', 'bounce', 'back', '给', '你', '他', '讲', '说', '中国', '是', 'under', 'control', '的', 'country', 'please', ""don't"", 'send', 'sensitive', '他会', 'bounce', 'back', '给', '你']",34,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",send,1,4,your send email's old large file in the past will boundce back will tell you that china is the country please send sensitive of china,you send email too big large file he will bounce back to give you him to talk about china under control of country please send sensitive he can bounce back for you,发送,2,1,20045363,248174,14.116456501806072,16.72371885052946,你发送电子邮件过去过去太大大文件他他他会弹回去返回控制，在控制下的国家，请发送敏感他他他他会他会他,你 发 电子邮件 过去 太大 的 大 文件 他 就 会 反弹 给 你 他 讲 说 中国 是 掌握 之中 的 国家 请 发送 敏感 他会 反弹 给 你,12.491076152415179,11.865261108354634,19.911346996432165,16.96771907641215
24321,UI24MAZ_0104,Interview,-1,24,"['比较', '便宜', 'then', '现在', '很多']",5,"['man > eng', 'eng > man']",then,2,4,there are many cheaper then now,cheaper then many now,然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,比较比较然后现在现在,比较 便宜 然后 现在 很多,9.624650837898772,9.624650837898772,9.116074941127039,7.436801754795575
24322,UI24MAZ_0104,Interview,-1,24,"['越南', '的', '人', '他们', '有', 'send', '过', 'send', 'send', '去', '美国', 'send', '过来', 'malaysia', 'training', '那些', '到', '完']",18,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",send,1,4,"people in vietnam have send send send to send in the united states, malaysia training",people in vietnam have send pass send send to the united states send come over malaysia training those,发送,2,1,20045363,248174,14.116456501806072,16.72371885052946,send send send send send Send去发送马来西亚培训那些那些那些那些到完完,越南 的 人 他们 有 发送 过 发送 去 美国 发送 过来 马来西亚 培训 那些 到 完,11.06204480605001,11.06204480605001,17.73254850642349,18.14641257908908
24323,UI24MAZ_0104,Interview,-1,24,"['我', '不', '知道', 'how', '他们', 'provide', '他们', '可能', '会', '给', '你们', '住']",12,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",how,2,3,"i don't know how they are provides, they may live for you",i have no idea how them provide they may give you live,如何,2,2,187825642,8010775,10.888402916804822,11.711200912304871,我他们如何提供他们他们会给你们住你们,我 不 知道 如何 他们 提供 他们 可能 会 给 你们 住,6.289030751982711,4.7742464893905,16.953043130281745,17.019575038358962
24331,UI24MAZ_0104,Interview,-1,24,"['有', '有些', '看', '有些', '人', '在', '那边', '的', 'then', '他选', 'department', 'then', ""let's"", 'say', '他', '讲', '槟城', '他', '有', '一个', 'team', '两百人', '要', '扣掉']",24,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",then,2,4,some people see some people over there. he chose the department then say.,"some people see some people over there then he chooses department then say he talks about penang, he has one team two hundred people have to deduct",然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,然后说他他他那边在那边那边那边那边他他他他他他他,有 有些 看 有些 人 在 那边 的 然后 他选 部门 然后 说 他 讲 槟城 他 有 一个 团队 两百人 要 扣掉,10.316466945926967,11.551074145718614,5.862072967538314,9.029388563105334
24339,UI06MAZ_0103,Interview,-1,6,"['旁边', '就', '会', '有', 'shopping', '就是', '一个', 'shop', 'lot', '就', '好像', '这些', 'commercial', 'lot']",14,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",shopping,0,8,there will be a shopping lat next to it as if these commercial lots,there will be next to shopping it's a shop lot it's like these commercial lot,购物,2,1,4082261,210112,16.412284715822675,16.96391226953654,购物就就就就一一一一一一一一一个就就就,旁边 就 会 有 购物 就是 一个 商店 就 好像 这些 商业 地段,15.797477555387037,16.109285020928688,19.732926238455768,18.23634680620916
24341,UI06MAZ_0103,Interview,-1,6,"['我们', '的', 'process', '就是', '这样', '然后', '过后', '到', '最后', '最后', 'final', 'project', '的', '时候', '就是', '要', 'presentation', 'presentation', '的话', '就要', '做', '一个', 'model', '起来']",24,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",process,0,7,that's how our process is then to the last final project.,our process that's it and then to the end final project it is time to do presentation presentation if you want to do one model stand up,过程,2,0,82831195,16892598,12.069550842729171,10.634823415164256,过程就过程就就这样然后过过后到到最后最后最后最后最后最后最后最后的的的的就是是是要是要要要要要要要的话的话的话的话的话就要做做一起来起来起来起来,我们 的 过程 就是 这样 然后 过后 到 最后 最后 最终 项目 的 时候 就是 要 演示 陈述 的话 就要 做 一个 模型 起来,13.95232721156547,14.133475272507772,18.38247908748887,16.864593140634465
24342,UI06MAZ_0103,Interview,-1,6,"['就是', '要', '做', '一个', '用', '我们', '是', '用', 'cardboard', 'cardboard', '就是', '你', '要', '做', '一个', 'condominium', '起来']",17,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",cardboard,0,9,"just want to make a use of cardboard cardboard, you want to make a condominium","just want to use one to use us, we use it cardboard cardboard just you have to make one condominium stand up",纸板,2,0,1310120,7511,18.05195417909565,21.7699220212954,就是做一个用是用板纸板纸板就就是你要做做一一一一个,就是 要 做 一个 用 我们 是 用 纸板 纸板 就是 你 要 做 一个 公寓 起来,17.141812026466532,18.13330258986261,16.374756904631614,17.78618003893702
24355,UI06MAZ_0103,Interview,-1,6,"['为什么', '我们', 'why', '我们', 'architecture', 'we', 'do', 'we', 'do', 'drawing', 'we', 'do', 'drawing', 'only', 'why', 'we', 'need', 'to', 'calculate', 'all', 'this', 'cost', '就是']",23,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",why,2,3,why do we do we do do drawing only why we need to call all this this is the architecture we do do,why are we why us architecture we do we do drawing we do drawing only why we need to calculate all this cost that is,为什么,3,2,56621338,4608718,12.618379203696405,12.508777240586207,为什么为什么我们要做绘图的架构为什么要绘制为什么我们需要计算所有这些费用就就,为什么 我们 为什么 我们 我们 做 的 架构 绘画 我们 只 绘制 为什么 我们 需要 计算 所有 这些 成本 就是,10.375988256952729,10.375988256952729,10.596454991018929,10.596454991018929
24359,UI06MAZ_0103,Interview,-1,6,"['就是', '做', '那种', 'baby', '的', '呃', 'baby', '这样', '推', '的', '车', '就', '会', '带', '我', '去', '走']",17,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",baby,0,4,"just do the kind of baby, uh baby pushing the car like this will take me away",just do that kind baby uh baby the car pushed like this will take me to go,婴儿,2,0,16547158,309882,14.393141591987032,16.403351873602833,婴儿的的种的的的的的这样这样这样的车就带我我,就是 做 那种 婴儿 的 呃 婴儿 这样 推 的 车 就 会 带我去 走,12.240338348584316,17.907723740651186,19.732926238455768,17.20524092151031
24362,UI06MAZ_0103,Interview,-1,6,"['到', '了', '有时候', '好像', '呃', 'school', 'holiday', '的', '时候', '他', '就', '会', '嗯', '带', '我', '去', 'site']",17,"['man > eng', 'eng > man', 'man > eng']",school,0,6,"sometimes it seems like uh school holidays, he will take me to site","sometimes it seems uh school holiday when he is in the case, he will take me to site",学校,2,0,84469404,9782171,12.04129617350694,11.422988050451526,到了了呃好像学校假期的的时候他就会嗯带我我我我我,到 了 有时候 好像 呃 学校 假期 的 时候 他 就 会 嗯 带我去 地点,11.346761283592235,11.346761283592235,11.511227286027632,10.755290325333492
24370,UI06MAZ_0103,Interview,-1,6,"['我们', '没有', '做', 'developer', '就是', '因为', '资金', '也', '是', 'model', '也', '是', '一个', '问', '啊', 'model', '也', '是', '一个', '问题', '还有', '就是']",22,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",developer,0,9,we didn’t do developer because of funds because it was model and a question. model is also a problem.,we didn’t do it developer just because funds are also model also a question model it is also a problem and there is another problem,开发人员,4,0,1276262,0,18.08972861403021,34.64471130410952,开发人员就就就因为资金也也是也也也一个问啊问问也也也也也一一个问题问题有有有有有有,我们 没有 做 开发人员 就是 因为 资金 也 是 模型 也 是 一个 问 啊 模型 也 是 一个 问题 还有 就是,17.60972187607908,18.354902765794783,19.732926238455768,17.70415598699649
24388,UI06MAZ_0103,Interview,-1,6,"['有些', 'workers', '就是', '他', '跟', '他', '就', '不', '可以', 'mix', '一起']",11,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",workers,0,7,some workers are that he can't mix with him,some workers that's why he and him can't mix together,工人,2,0,29558306,7525687,13.556161454847048,11.801319447098678,工人就就就他跟他可以可以可以可以,有些 工人 就是 他 跟 他 就 不 可以 混合 一起,15.966465366345194,15.966465366345194,19.732926238455768,17.13519109158061
24394,UI06MAZ_0103,Interview,-1,6,"['就是', '就是', '我们', 'calculate', '这些', 'cost', '好像', '这个', 'building', '对', '不', '对', '我们', '要', '算', '它', '的', '这个', 'slab']",19,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",calculate,1,9,it is our calculate these cost.,"it's us calculate these cost it seems like this building right or not, we have to calculate this this slab",计算,2,1,4095456,4099747,16.40762904539905,12.67760785264181,就是是我们计算这些成本好像建筑物对对不我们我们算它这个这个这个,就是 就是 我们 计算 这些 成本 好像 这个 建筑 对 不 对 我们 要算 它 的 这个 平板,16.70534356188647,16.929651773601595,17.04425729629678,16.820759967229616
24397,UI06MAZ_0103,Interview,-1,6,"['或者', '怎样', '做', '一个', 'beam', '就是', '那些', 'beam', 'column', 'beam', '变成', '你', '就', '不', '懂', '要', '怎样', '算']",18,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",beam,0,4,"or how to make a beam is those beam column beam to become you, you don’t know how to count","or how to do one beam those beam column beam if you become you, you don’t know what to count",光束,2,0,8014818,14678,15.438983379956277,20.80334352222718,光束梁柱梁变成个个个变成变成变成你不不懂懂要要怎样怎样,或者 怎样 做 一个 光束 就是 那些 梁柱 梁 变成 你 就 不 懂 要 怎样 算,17.540657330022324,17.34630792683094,19.732926238455768,17.62891531222572
24419,UI06MAZ_0103,Interview,-1,6,"['有些', '好像', '我', '的', '朋友', '他们', '他们', '是', '读', 'arts', '的']",11,"['man > eng', 'eng > man']",arts,0,4,"some of my friends, they read arts",some of my friends and they are reading arts of,艺术,2,0,9529458,12960534,15.189258978716843,11.01708947852108,有些有些我朋友他们他们是是艺术的,有些 好像 我 的 朋友 他们 他们 是 读 艺术 的,16.12360485636732,16.058359863234063,18.26037298334824,17.30374173680148
24423,UI06MAZ_0103,Interview,-1,6,"['他', 'result', 'quite', 'good', '就是', 'three', 'point', 'eight', 'something', '他', '拿', '到', '这个', 'construction', 'management']",15,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",result,1,6,he result quite good is three point eight something. he took this construction management,he result quite good that is three point eight something he took this construction management,结果,2,0,68380648,10269800,12.34613695084808,11.352806553842436,他结果相当不错就三分八点他他他到这个建筑管理,他 结果 很 好 就是 三分 八点 他 拿到 这个 施工 管理,17.74385502088725,17.74385502088725,13.958685381939084,13.958685381939084
24424,UI06MAZ_0103,Interview,-1,6,"['他', '真的', '是', 'no', 'idea', 'about', 'it']",7,['man > eng'],no,2,2,he is really no idea about it,he is really no idea about it,不,1,2,452779722,132786553,9.618987602611762,7.66017748945888,他他不知道,他 真的 是 对此 不 知道,9.675626156707626,9.675626156707626,6.027484390709517,7.121951735311819
24429,UI06MAZ_0103,Interview,-1,6,"['就是', 'professor', 'associate', 'professor', '#aslan#', 'doctor', '#aslan#']",7,"['man > eng', 'eng > other', 'other > eng', 'eng > other']",professor,0,9,it is professor associate professor #aslan #doctor #aslan #,that is professor associate professor #aslan# doctor #aslan#,教授,2,0,13883680,2374957,14.646335026691627,13.465241341951597,就教授＃ASLAN＃ASLAN＃ASLAN＃ASLAN＃教授,就是 教授 ＃ ASLAN ＃ ASLAN ＃ ASLAN ＃ 医生 ＃,16.138750523130337,15.71163162517334,15.925545856072373,13.03949459037137
24440,UI06MAZ_0103,Interview,-1,6,"['他们', '的', 'choice', '全部', 'most', 'of', 'them', '就是', 'whole', 'choice', '都', '是', '这个', 'construction', 'field', '的', '东西', '就', 'different', 'school']",20,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",choice,0,6,their choice all of them is the thing of whole choice.,their choice all most of them that is whole choice it's all this construction field just different school,选择,2,0,26337136,8037855,13.722626575192804,11.706332182851217,他们他们选择全部其中大多数是整个选择都都是是是是的的的东西东西东西东西东西,他们 的 选择 全部 大多数 就是 整个 选择 都 是 这个 建筑 领域 的 东西 就 不同 的 学校,15.293691878928133,15.293691878928133,15.931563196623452,13.324054272907516
24448,UI06MAZ_0103,Interview,-1,6,"['靠近', '他们', '的', 'hometown', '有些', '是', '很多', '全部', '在', '#kepong#', 'p.', 'j.', '那边', '全部', '都', '放', 'u.~', 'u.', 'm.', '有些', '放', 'u.', 't.', 'm.', '比较', '近', '的']",27,"['man > eng', 'eng > man', 'man > other', 'other > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",hometown,0,8,some of the hometown near them are all in # kepong # p. j. all over there u. ~ u. m.,close to them hometown some of them are all in #kepong# p. j. all over there u.~ u. m. some u. t. m. closer,家乡,2,0,547955,415077,19.309523816126035,15.981691837276488,靠近他们家乡有些有些在＃＃kepong＃p。j。那边u。m。有些u。t。m。比较近,靠近 他们 的 家乡 有些 是 很多 全部 在 ＃ kepong ＃ p 。 j 。 那边 全部 都 放 u 。 m 。 有些 放 你 。 t 。 m 。 比较 近 的,17.654568569745678,17.572761771902552,17.716723837557875,18.172966411315564
24464,UI24MAZ_0103,Interview,-1,24,"['没有', '在', '全部', '是', '他们', '你', '去', 'game', 'master', '全部', '东西', '是', '他们', '在', '外国', '拿', '回来', '的']",18,"['man > eng', 'eng > man']",game,0,4,"not all of them, you go to game master, all things they have taken back in foreign countries","no one is, you, you go game master all things were taken back in foreign countries",游戏,2,0,23121968,887112,13.910460848777774,14.885954569966998,游戏大师全部全部是他们全部全部东西在外国外国拿的的,没有 在 全部 是 他们 你 去 游戏 大师 全部 东西 是 他们 在 外国 拿 回来 的,15.849004314259645,15.466712178400673,19.274959584016834,17.478005766152748
24480,UI24MAZ_0103,Interview,-1,24,"['的', 'plan', 'okay']",3,['man > eng'],plan,0,4,plan okay,of plan okay,计划,2,0,41901916,18461416,13.05270883132444,10.506701427226766,的计划好,的 计划 好,17.158148272258757,15.733188613159493,15.274176547949098,15.274176547949098
24487,UI24MAZ_0103,Interview,-1,24,"['他们', '讲', '很难', '做', '得', '到', '其实', 'usually', '是', '五巴仙', '在', '那边', '跑', '来', '跑', '去', '跑', '来', '跑', '去', '罢', '了']",22,"['man > eng', 'eng > man']",usually,2,7,"they said that it is difficult to do it. in fact, the usually runs there, and run around there","they said it is difficult to do usually it's wuba xian, running there, running around",通常,2,2,64197596,2160301,12.437205771265722,13.6019103941775,通常，通常是是做到到是是在那边来,他们 讲 很 难 做 得到 其实 通常 是 五巴仙 在 那边 跑来跑去 跑来跑去 罢了,13.303361982804464,14.82975306216021,19.732926238455768,17.246606234533463
24488,UI24MAZ_0103,Interview,-1,24,"['已经', '是', 'already', '是', '在', '那', '一边', '了', '你', '不能', '讲', '说', 'suddently', '去', 'overtake', '人家', '东西']",17,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",already,2,7,"already already is on the side, you can't talk",already already you can’t talk about it on the side suddently go overtake people's things,已经,2,2,67593182,14107262,12.362847313339577,10.894776629448527,已经是已经是是那一边了你你不能能讲讲讲讲讲去,已经 是 已经 是 在 那 一边 了 你 不能 讲 说 突然 去 超过 人家 东西,14.314480490541994,14.314480490541994,11.065477354350456,11.065477354350456
24492,UI24MAZ_0103,Interview,-1,24,"['我', '也', '是', '想', '有', 'coursework', '我们', '这边', '都', '没有', 'coursework']",11,"['man > eng', 'eng > man', 'man > eng']",coursework,0,10,i also want to have coursework. we don't have coursework here,i also want to have coursework we don't have it here coursework,课程,2,0,111223,1980434,21.61012607860393,13.72732611203779,我我也有有课程我们我们这边,我 也 是 想 有 课程 我们 这边 都 没有 课程,17.95375005098428,18.421246320549017,17.35114664729395,16.70475724157772
24503,UI24MAZ_0103,Interview,-1,24,"['你', '讲', '讲', '讲', 'then', '你', '讲', '说', '这个', 'then', '会', '去', '看', 'past', 'year', '或者', '是', '什么', '东西', '讲', '说', '这个', '是', '这样', '这样', '这样', 'calculation', '是', '这样', '这样', '这样', 'then']",32,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng']",then,2,4,"if you talk about then, you talk about this then to see past year or what to say. this is how this is so.","you talk about then you talk about this then will go to see past year or what's going on, this is like this calculation that's it like this then",然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,然后，过去一年或者会说说说说说看或者或者或者是什么东西东西说这个这个是是这样这样这样这样这样这样这样这样这样这样是是是是是,你 讲讲 讲 然后 你 讲 说 这个 然后 会 去 看 过去 一年 或者 是 什么 东西 讲 说 这个 是 这样 这样 这样 计算 是 这样 这样 这样 然后,6.417654811238322,11.03233813186867,5.862072967538314,8.841985975945978
24505,UI24MAZ_0103,Interview,-1,24,"['现在', '也', '是', '我', 'family', '有', 'support', '我']",8,"['man > eng', 'eng > man', 'man > eng', 'eng > man']",family,0,6,now i am also my family has a support,it's me now too family have support i,家庭,2,0,95193997,6839728,11.8688544461456,11.939203781144013,现在现在是是家庭支持我,现在 也 是 我 家庭 有 支持 我,10.755253784124449,12.948304342238618,16.058015379290623,16.979614900919938
24509,UI24MAZ_0103,Interview,-1,24,"['一个', 'tools', '那', '一些', 'then', '要', 'push', '去', '给', '他们', '用']",11,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",tools,0,5,some of the tools that then wants to use to use them for them,one tools which are then want push go for them,工具,2,0,11917544,4090323,14.866638093290124,12.680927962009813,一工具那那然后推动去去去给他们他们用用,一个 工具 那 一些 然后 要 推去 给 他们 用,17.654568569745678,18.14077360614801,17.818268867755204,17.746432172703262
24512,UI24MAZ_0103,Interview,-1,24,"['我', '这个', 'department', 'intel', '里面', '有', '很多', '个', 'department']",9,"['man > eng', 'eng > man', 'man > eng']",department,0,10,there are many departments in my department intends,my department intel there are many inside department,部门,2,0,27243899,20257844,13.67379185632434,10.372734000606991,我部门Intel部门部门,我 这个 Intel 部门 里面 有 很多 个 部门,15.295806286160527,15.28109512759232,20.611711422026936,16.374756904631614
24520,UI24MAZ_0103,Interview,-1,24,"['那个', 'server', '倒', '的话', '我们', '要', '怎样', '通知', '那个', '十个', 'department', '的', '人', '没有', 'keep', 'track', '到', '完', '的']",19,"['man > eng', 'eng > man', 'man > eng', 'eng > man', 'man > eng', 'eng > man']",server,0,6,"if the server is down, how can we notify the ten department people who do not have keep track.","that server if you fall down, how do we notify that ten department no one keep track toad",服务器,3,0,6302826,267290,15.785654304792224,16.616664965979783,那个服务器倒倒我们要怎样通知那个那个十那个个的的的的的没有没有没有人,那个 服务器 倒 的话 我们 要 怎样 通知 那个 十个 部门 的 人 没有 跟踪 到 完 的,17.431811034065245,18.472364150073144,18.357090919830885,18.357090919830885
24523,UI24MAZ_0103,Interview,-1,24,"['那种', 'then', 'u.', 's.', '的', '时候', '去', '那边']",8,"['man > eng', 'eng > man']",then,2,4,go there when the then u. s.,that kind then u. s. go there,然后,2,2,283578912,5126199,10.294046697993288,12.355253249378546,那种然后u。s。的时候去,那种 然后 你 。 s 。 的 时候 去 那边,10.587148277268293,15.385073470119151,8.970788422740283,8.970788422740283
